File Type,Files Deleted,Files Created,Files Written,Directories Created,Opened REG keys,DLLs Loaded,Hosts,VirusTotal
3,0,0,0,0,2,7,3,55
5,0,5,4,1,2,12,3,60
6,5,4,4,5,260,29,0,0
6,0,2,2,1,176,61,0,0
6,0,0,0,1,186,16,0,0
6,6,1,0,3,37,46,0,0
3,0,0,0,0,2,5,3,40
6,0,0,0,0,31,29,0,0
1,0,2,2,0,63,16,4,60
6,0,2,2,7,57,21,0,0
1,0,1,0,2,272,13,2,54
0,0,0,0,0,0,5,3,59
5,0,5,4,1,2,8,3,62
2,0,1,0,0,194,28,3,60
4,0,0,0,0,2,0,3,58
6,1,1,1,12,13,15,0,0
1,0,1,0,2,272,13,4,50
6,1,5,4,6,15,10,0,0
6,0,0,0,0,15,22,0,0
3,0,0,0,0,2,7,3,42
0,0,1,1,0,5,16,3,52
2,0,0,0,0,2,16,3,59
6,0,0,0,3,66,44,0,0
2,0,1,0,0,1,23,3,56
6,0,2,2,0,6,5,0,0
6,1,72,72,6,339,53,0,0
0,1,0,0,0,5,13,3,57
5,0,5,4,1,2,12,3,49
6,0,0,0,0,4,13,0,0
0,0,0,0,0,5,27,4,55
6,2,5,3,8,284,18,0,0
6,0,1,1,3,53,36,0,0
6,4,5,5,1,15,10,0,0
2,0,0,0,0,1,20,4,58
6,0,0,0,0,0,0,0,0
5,0,5,4,1,2,12,4,45
6,0,0,0,0,6,6,0,0
5,0,5,4,1,2,12,3,66
4,0,0,0,0,0,0,4,56
6,0,0,0,0,342,6,0,0
3,0,0,0,0,2,7,3,54
3,0,0,0,0,2,7,3,42
4,0,0,0,0,1,0,3,47
6,0,104,102,32,84,18,0,0
3,0,0,0,0,2,7,3,54
6,0,0,0,0,6,6,0,0
4,0,0,0,0,0,0,4,38
3,0,0,0,0,2,5,4,40
5,0,5,4,1,2,9,3,49
3,0,0,0,0,2,7,3,41
6,2,9,7,8,284,24,0,0
6,0,2,0,2,87,28,0,0
6,0,139,86,10,18,18,0,0
6,0,3,3,4,279,21,0,0
6,6,1,0,2,37,46,0,0
6,2,8,5,8,314,50,0,0
6,0,0,0,0,15,1,0,0
6,0,0,0,0,26,48,0,0
6,29,5,2,9,286,31,0,0
6,0,1,0,0,10,12,0,0
6,1,33,33,11,156,36,0,0
6,0,0,0,0,9,5,0,0
0,0,1,1,0,9,19,4,51
5,0,2,1,0,1,8,3,62
5,0,5,4,1,2,12,4,67
6,0,0,0,0,12,4,0,0
6,1,1,0,0,2,19,0,0
6,1,1,0,2,283,26,0,0
0,0,1,1,0,8,31,2,56
6,0,0,0,0,1,3,0,0
6,1,1,0,6,9,8,0,0
1,1,0,0,2,6,2,3,58
5,0,5,4,1,2,12,4,46
6,0,0,1,0,366,23,0,0
5,0,5,4,1,2,9,3,60
6,4,4,5,6,189,68,0,0
6,3,3,2,1,52,52,0,0
6,0,0,0,1,185,15,0,0
3,0,0,0,0,2,7,3,40
6,0,0,0,0,2,15,0,0
2,0,1,0,0,18,13,2,59
5,0,5,4,1,2,12,3,61
5,0,5,4,1,2,12,3,65
6,0,0,0,0,4,5,0,0
2,0,1,1,0,20,24,3,60
6,2,3,2,0,11,14,0,0
6,0,0,0,0,4,0,0,0
3,0,0,0,0,2,7,3,41
0,0,0,0,0,0,1,3,56
1,31,11,11,1,294,4,3,58
0,2,2,0,0,7,22,3,56
6,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,3,61
0,0,0,0,0,8,25,3,60
6,0,3,4,15,345,58,0,0
2,0,0,0,0,12,20,4,60
4,0,0,0,0,2,4,3,45
3,0,0,0,0,2,7,3,42
2,0,0,0,0,1,18,3,57
6,0,1,0,11,270,100,0,0
1,0,15,13,12,468,18,3,56
1,0,10,7,16,350,39,4,52
6,0,0,0,0,46,18,0,0
6,0,0,2,0,3,35,0,0
3,0,0,0,0,2,7,3,40
4,0,0,0,0,2,8,3,31
6,6,1,0,3,37,46,0,0
2,0,0,0,0,15,21,3,58
6,1,6,5,1,36,57,0,0
3,0,0,0,0,2,7,4,40
3,0,0,0,0,2,7,4,55
6,0,43,43,26,10,10,0,0
1,0,1,0,2,272,13,3,56
6,2,9,7,8,286,26,0,0
6,6,1,0,3,99,50,0,0
1,0,1,0,2,272,13,5,54
6,0,0,0,0,31,29,0,0
3,0,0,0,0,2,7,4,42
6,0,0,0,0,0,0,0,0
6,0,0,0,0,7,32,0,0
6,0,0,0,0,0,0,0,0
6,0,3,2,7,64,20,0,0
5,0,5,4,1,2,12,3,0
5,0,5,4,1,2,12,4,62
4,0,0,0,0,0,0,3,38
5,0,5,4,1,2,12,3,60
6,0,0,0,0,0,0,0,0
1,0,2,1,0,0,10,4,53
6,0,2,1,1,258,31,0,0
2,0,0,0,0,1,21,3,55
3,0,0,0,0,2,7,3,41
6,0,5,4,3,270,20,0,0
6,0,0,0,0,9,21,0,0
6,1,1,0,6,12,9,0,0
6,0,0,0,0,3,3,0,0
0,0,1,1,0,0,2,3,50
6,1,11,13,3,52,67,0,0
0,0,0,0,0,5,16,3,46
6,0,0,0,0,11,10,0,0
6,0,0,0,0,0,1,0,0
2,0,0,0,0,18,36,4,61
6,0,0,0,0,0,0,0,0
6,0,0,0,0,4,1,0,0
6,0,3,3,7,71,24,0,0
5,0,2,1,0,1,8,3,0
6,0,40,37,7,10,9,0,0
6,0,0,0,0,7,6,0,0
2,2,1,1,1,163,27,3,61
6,0,0,0,0,15,5,0,0
1,0,0,0,0,4,5,3,59
6,0,0,0,0,4,1,0,0
3,0,0,0,0,2,7,3,41
5,0,5,4,1,2,12,3,41
1,0,1,0,2,272,13,3,0
2,0,0,0,0,1,17,3,63
6,0,1,1,1,6,19,0,0
1,0,2,3,0,8,5,3,0
0,1,1,0,0,9,27,3,56
6,0,0,0,0,26,49,0,0
1,0,0,0,0,4,2,2,54
6,0,2,1,9,48,7,0,0
6,0,4,4,7,43,12,0,0
6,0,0,0,0,2,14,0,0
6,0,0,0,0,9,6,0,0
4,0,0,0,0,0,0,3,34
6,0,0,0,0,2,2,0,0
4,0,0,0,0,0,1,0,55
6,0,1,1,1,14,10,0,0
2,0,1,1,0,13,5,4,53
6,0,0,0,0,0,1,0,0
6,1,1,0,0,48,10,0,0
6,0,8,8,0,0,4,0,0
1,0,16,14,12,468,18,3,0
6,8,6,7,15,340,74,0,0
6,1,0,0,0,10,21,0,0
6,1,4,4,2,28,27,0,0
6,0,0,0,0,3,0,0,0
6,0,1,1,7,68,32,0,0
6,1,1,0,0,42,25,0,0
3,0,0,0,0,2,7,3,40
4,0,0,0,0,3,3,3,38
6,4,21,15,7,91,20,0,0
6,0,0,0,0,26,48,0,0
5,0,5,4,1,2,12,3,61
6,0,12,12,0,0,0,0,0
6,0,1,0,1,27,10,0,0
6,0,0,0,0,8,13,0,0
6,0,22,22,6,208,10,0,0
4,0,0,0,0,9,7,3,38
3,0,0,0,0,2,7,3,53
1,1,1,1,0,41,15,4,51
6,24,36,36,7,8,6,0,0
6,0,0,0,0,26,48,0,0
5,0,5,4,1,2,12,3,66
3,0,0,0,0,2,7,3,42
2,0,0,0,0,2,20,3,58
6,1,1,0,6,12,9,0,0
3,0,0,0,0,2,5,3,55
5,0,2,1,0,1,8,4,61
5,0,2,1,0,1,8,4,37
6,0,0,0,0,4,6,0,0
3,0,0,0,0,2,7,3,41
6,0,0,0,0,2,16,0,0
4,0,0,0,0,6,2,3,37
0,1,0,0,0,22,27,3,55
1,0,1,0,2,272,13,3,52
3,0,0,0,0,2,5,3,41
6,5,96,95,10,7,21,0,0
6,0,0,0,0,1,3,0,0
6,0,1,1,1,8,9,0,0
4,0,0,0,0,10,5,3,38
3,0,0,0,0,2,7,3,40
6,0,0,0,1,186,16,0,0
6,1,72,72,6,338,53,0,0
3,0,0,0,0,2,7,3,40
0,0,1,1,0,0,2,4,54
6,0,0,0,0,95,9,0,0
6,0,0,0,1,186,16,0,0
3,0,0,0,0,2,5,3,40
6,0,0,0,1,186,16,0,0
6,0,0,0,0,8,11,0,0
1,0,0,0,0,30,31,3,50
2,0,1,1,0,11,5,4,59
5,0,2,1,0,1,8,3,65
0,2,2,0,0,19,25,1,55
5,0,5,4,1,2,9,3,61
2,0,0,0,0,6,17,3,61
6,0,0,0,0,8,5,0,0
4,0,0,0,0,0,0,3,34
5,0,2,1,0,1,8,3,62
6,0,2,2,0,2,3,0,0
2,0,0,0,0,1,1,3,35
6,1,1,0,1,0,13,0,0
6,1,4,4,0,3,7,0,0
6,0,1,1,1,30,23,0,0
6,0,19,18,2,8,7,0,0
4,0,0,0,0,1,0,5,55
6,0,0,0,0,4,1,0,0
6,28,2,0,3,290,23,0,0
3,0,0,0,0,2,7,3,41
3,0,0,0,0,2,5,3,41
6,0,0,0,0,0,1,0,0
6,0,1,1,1,4,3,0,0
3,0,0,0,0,2,7,4,42
2,0,0,0,1,7,22,3,60
6,0,2,3,6,256,29,0,0
5,0,2,1,0,1,8,4,46
3,0,0,0,0,2,5,3,41
1,0,1,0,2,272,13,3,53
2,0,0,0,0,13,20,3,60
6,6,1,0,3,37,46,0,0
5,0,5,4,1,2,12,3,63
2,0,1,1,1,2,26,3,60
6,0,0,0,0,31,29,0,0
5,0,5,4,1,2,12,3,62
6,0,0,0,1,186,16,0,0
6,1,2,1,2,284,17,0,0
0,0,0,0,0,3,10,3,58
4,0,0,0,0,2,1,4,41
0,0,1,1,0,1,11,4,59
2,0,1,1,0,11,5,5,59
3,0,0,0,0,2,5,3,41
6,0,2,2,0,5,11,0,0
6,0,0,0,0,0,0,0,0
5,0,5,4,1,2,9,3,60
3,0,0,0,0,2,5,3,41
6,0,0,0,0,4,4,0,0
6,0,49,51,28,231,72,0,0
6,3,4,4,12,60,32,0,0
1,0,1,0,2,272,13,5,55
0,0,1,0,0,5,13,3,54
6,0,0,0,0,1,1,0,0
6,0,0,0,0,3,3,0,0
5,0,5,4,1,2,9,4,61
6,1,61,61,20,58,10,0,0
6,0,0,0,0,9,6,0,0
3,0,0,0,0,2,7,3,41
6,0,0,0,1,271,13,0,0
5,0,5,4,1,2,12,4,37
6,0,2,2,1,20,15,0,0
6,0,0,0,0,6,5,0,0
6,0,1,1,0,0,0,0,0
6,0,0,0,0,6,5,0,0
6,0,0,0,0,17,19,0,0
6,0,0,0,0,9,10,0,0
1,0,1,0,2,272,13,3,0
2,0,0,0,0,1,19,4,0
6,0,0,0,0,4,5,0,0
2,0,0,0,0,1,1,3,51
2,0,0,0,0,0,17,2,59
3,0,0,0,0,2,7,3,39
6,0,0,0,0,4,11,0,0
5,0,5,4,1,2,12,3,62
6,0,3,3,4,285,23,0,0
6,1,3,3,5,59,14,0,0
1,7,16,16,8,314,66,3,39
0,0,1,1,0,5,20,3,54
5,0,5,4,1,2,12,3,66
6,8,8,9,15,371,76,0,0
1,0,1,0,2,272,13,3,52
6,0,1,0,0,6,20,0,0
3,0,0,0,0,2,5,4,40
5,0,5,4,1,2,12,4,60
3,0,0,0,0,2,7,0,41
6,0,0,0,0,12,4,0,0
2,0,0,0,0,0,0,4,46
5,0,2,1,0,1,7,3,50
2,0,0,0,0,1,21,3,58
6,0,1,1,7,69,33,0,0
6,0,0,0,0,6,1,0,0
2,0,1,0,0,5,18,4,57
4,0,0,0,0,10,5,4,33
1,0,1,0,2,272,13,4,52
6,2,8,6,8,297,34,0,0
5,0,8,8,1,26,20,3,50
6,0,4,3,7,4,5,0,0
1,0,1,0,2,272,13,4,50
6,0,0,0,0,0,2,0,0
6,8,8,9,15,371,76,0,0
6,0,0,0,0,0,0,0,0
6,0,0,0,0,11,5,0,0
6,0,0,0,0,2,4,0,0
1,0,0,0,0,184,39,3,59
0,0,1,1,0,0,2,3,55
2,0,0,0,0,12,20,4,59
6,0,0,0,0,26,20,0,0
6,0,0,0,0,0,0,0,0
2,0,0,0,0,0,1,3,55
5,0,5,4,1,2,12,3,62
6,0,0,0,0,0,0,0,0
2,0,0,0,0,13,20,5,59
3,0,0,0,0,2,5,3,52
2,0,0,0,0,2,17,4,54
5,0,5,4,1,2,12,3,61
6,0,1,0,1,3,2,0,0
3,0,0,0,0,2,7,3,53
6,7,3,1,17,578,58,0,0
6,0,0,0,0,0,0,0,0
6,0,85,86,6,165,29,0,0
2,0,0,0,0,15,21,4,57
1,1,0,0,0,10,8,4,0
6,0,2,0,0,6,6,0,0
6,0,0,0,0,0,0,0,0
4,0,0,0,0,9,5,3,33
6,0,0,0,1,186,16,0,0
1,0,8,7,14,817,22,3,0
3,0,0,0,0,2,7,4,41
5,0,1,0,0,1,7,3,64
6,0,0,0,0,0,0,0,0
5,0,2,1,0,1,8,5,41
6,0,0,0,0,0,1,0,0
6,0,0,0,0,6,18,0,0
1,0,1,0,2,272,13,3,0
6,0,0,0,0,703,27,0,0
6,2,8,6,5,40,24,0,0
6,0,0,0,1,186,16,0,0
0,0,1,0,0,5,14,1,58
3,0,0,0,0,2,5,3,39
6,0,1,1,2,10,13,0,0
2,0,1,1,0,4,14,4,61
6,3,4,2,8,285,22,0,0
3,0,0,0,0,2,7,3,38
6,1,11,10,6,19,21,0,0
6,0,1,0,0,6,8,0,0
3,0,0,0,0,2,7,3,47
1,0,1,0,2,272,13,3,0
6,0,1,1,1,30,23,0,0
6,0,0,0,0,6,3,0,0
6,3,3,1,8,280,15,0,0
6,0,0,0,0,0,0,0,0
6,1,1,1,0,283,24,0,0
6,0,0,0,0,31,29,0,0
4,0,0,0,0,0,0,3,39
3,0,0,0,0,2,7,4,52
6,0,0,0,1,20,6,0,0
5,0,5,4,1,2,12,3,62
5,0,5,4,1,2,9,3,49
5,0,2,1,0,1,8,3,0
5,0,2,1,0,1,8,3,45
6,0,0,0,1,186,16,0,0
6,0,0,0,1,186,16,0,0
5,0,5,4,1,2,12,4,61
5,0,5,4,1,2,12,4,42
6,0,1,1,7,62,31,0,0
5,0,6,5,1,2,12,3,61
5,0,5,4,1,2,9,3,46
6,0,46,25,16,12,28,0,0
6,0,1,0,2,40,28,0,0
6,0,0,0,0,1,1,0,0
6,0,1,1,0,557,8,0,0
6,0,0,0,0,3,8,0,0
4,0,0,0,0,0,0,5,34
5,0,5,4,1,2,12,3,62
6,0,3,3,4,279,21,0,0
5,0,5,4,1,2,12,4,62
6,0,0,0,1,186,16,0,0
6,0,1,0,11,270,100,0,0
6,1,0,0,0,14,10,0,0
3,0,0,0,0,2,7,3,43
1,0,1,0,2,272,13,3,56
2,0,0,0,0,1,17,3,60
6,0,49,51,28,228,70,0,0
6,0,0,0,0,2,2,0,0
5,0,5,4,1,2,12,3,61
0,0,0,0,0,3,10,3,0
6,8,7,8,15,339,74,0,0
1,0,1,0,2,272,13,4,54
6,0,0,0,0,10,8,0,0
6,0,2,2,7,68,22,0,0
3,0,0,0,0,2,5,3,40
4,0,0,0,0,0,0,3,46
6,0,0,0,1,186,16,0,0
6,0,3,3,4,279,21,0,0
6,0,0,0,0,4,0,0,0
1,1,0,0,2,6,2,3,61
6,0,4,4,1,18,13,0,0
6,0,2,2,7,53,18,0,0
0,0,0,0,0,7,16,4,57
2,0,0,0,0,1,24,4,58
6,27,1,0,3,281,14,0,0
3,0,0,0,0,2,7,3,40
3,0,0,0,0,2,5,3,42
6,0,2,2,7,59,30,0,0
3,0,0,0,0,2,7,3,41
3,0,0,0,0,2,7,3,40
6,0,0,0,0,6,11,0,0
6,1,2,1,1,8,12,0,0
6,0,0,0,0,0,0,0,0
6,0,0,0,0,0,1,0,0
3,0,0,0,0,2,5,4,42
1,0,0,0,0,29,18,3,56
6,0,0,0,0,16,19,0,0
1,0,1,0,2,272,13,3,53
6,1,2,1,1,11,13,0,0
0,0,0,0,0,5,18,3,59
1,0,1,0,2,272,13,3,51
6,1,2,2,8,241,55,0,0
6,1,5,4,7,12,14,0,0
3,0,0,0,0,2,7,3,41
6,0,0,0,0,12,12,0,0
6,0,4,5,7,100,26,0,0
2,0,9,7,8,272,13,4,54
1,0,1,0,2,272,13,3,54
1,0,14,11,18,68,33,3,48
6,0,0,0,1,186,16,0,0
4,0,0,0,0,111,1,1,39
6,0,47,49,28,228,66,0,0
3,0,0,0,0,2,7,3,56
5,0,5,4,1,2,12,3,61
4,0,0,0,0,0,0,3,55
6,0,0,0,0,1,0,0,0
6,0,0,0,0,0,1,0,0
5,0,5,4,1,2,12,3,49
2,0,0,0,0,0,18,3,58
6,0,3,3,7,272,53,0,0
6,1,2,2,8,241,55,0,0
0,0,0,0,0,0,2,3,62
6,3,3,1,8,280,25,0,0
6,0,0,0,0,3,1,0,0
1,1,14,12,12,468,18,3,57
1,0,1,0,2,272,13,3,49
6,0,0,0,0,1,7,0,0
6,0,0,0,0,1,0,0,0
0,0,0,0,0,6,18,3,53
2,0,0,0,0,0,7,3,58
6,0,2,2,0,0,10,0,0
6,1,8,5,8,277,19,0,0
6,1,2,1,2,308,45,0,0
6,0,0,0,0,329,18,0,0
6,0,0,0,0,4,1,0,0
6,0,0,0,0,12,4,0,0
2,0,0,0,0,0,0,3,58
6,0,0,0,1,0,3,0,0
3,0,0,0,0,2,5,3,42
6,1,1,0,6,10,8,0,0
6,0,0,0,0,3,5,0,0
6,1,72,72,6,339,53,0,0
6,3,8,6,6,188,31,0,0
6,1,11,13,3,52,67,0,0
6,0,0,0,1,186,16,0,0
0,0,0,0,0,3,0,2,58
6,1,1,0,6,10,8,0,0
6,2,2,1,0,121,55,0,0
1,0,1,0,2,272,13,3,52
4,0,0,0,2,803,46,3,39
6,0,1,1,0,0,0,0,0
2,0,0,1,0,16,13,3,61
1,1,0,0,2,6,2,3,63
1,0,5,8,1,366,41,3,60
1,0,1,1,0,18,3,4,55
1,0,1,0,2,272,13,4,53
0,0,0,0,0,5,17,3,53
0,2,2,2,0,16,21,3,38
6,0,0,0,0,14,7,0,0
6,0,0,0,0,10,6,0,0
3,0,0,0,0,2,7,4,45
5,0,5,4,1,2,9,3,61
3,0,0,0,0,2,7,4,40
6,1,11,13,3,52,67,0,0
1,0,1,0,2,272,13,3,54
6,0,0,0,0,0,0,0,0
6,1,1,0,0,8,7,0,0
1,0,1,1,0,5,2,3,0
5,0,5,4,1,2,12,3,61
6,1,43,41,7,56,18,0,0
6,0,0,0,0,0,1,0,0
0,0,0,0,0,6,14,4,53
6,1,2,1,2,284,17,0,0
5,0,2,1,0,1,8,3,61
0,0,2,2,0,5,19,4,55
1,0,15,13,12,468,18,4,57
6,0,1,1,7,58,31,0,0
1,0,1,0,2,272,13,3,54
3,0,0,0,0,2,5,3,42
5,0,5,4,1,2,12,3,67
1,0,15,13,12,468,18,3,57
3,0,0,0,0,2,5,3,40
6,0,0,0,1,186,16,0,0
6,0,18,18,2,11,9,0,0
5,0,5,4,1,2,12,3,62
6,3,3,2,1,52,52,0,0
6,1,1,0,0,2,19,0,0
6,0,2,2,7,66,22,0,0
6,0,2,2,7,57,20,0,0
1,0,1,0,2,272,13,3,53
3,0,0,0,0,2,7,3,55
5,0,5,4,1,2,12,3,64
6,1,13,12,7,262,45,0,0
1,0,15,13,12,468,18,3,57
6,1,32,31,2,0,0,0,0
6,1,6,5,1,43,57,0,0
5,0,5,4,1,2,9,3,65
1,0,1,0,2,272,13,3,51
5,0,5,4,1,2,12,4,62
6,0,0,0,0,31,29,0,0
6,0,1,1,7,69,32,0,0
6,0,0,0,1,185,15,0,0
6,0,0,0,1,186,16,0,0
4,0,0,0,0,10,8,3,46
0,2,2,2,0,16,21,3,62
6,0,0,0,0,0,0,0,0
6,0,0,0,0,5,3,0,0
6,0,0,0,0,9,5,0,0
6,0,0,0,0,4,1,0,0
4,0,0,0,0,1,0,4,39
6,1,1,0,0,9,7,0,0
6,1,33,33,11,156,36,0,0
3,0,0,0,0,2,7,3,41
1,31,14,15,1,457,8,3,58
0,0,0,0,0,4,11,3,61
6,0,10,10,0,6,5,0,0
6,0,2,2,7,58,21,0,0
6,0,0,0,0,1,0,0,0
1,0,15,13,12,468,18,3,54
6,1,1,1,0,275,24,0,0
3,0,0,0,0,2,7,4,41
3,0,0,0,0,2,7,3,40
3,0,0,0,0,2,7,4,40
6,0,0,0,0,328,19,0,0
6,0,0,0,0,0,3,0,0
0,0,5,3,0,4,16,3,58
5,0,5,4,1,2,11,3,59
6,1,2,1,0,10,10,0,0
4,0,0,0,0,20,24,0,33
6,0,2,2,7,66,21,0,0
6,0,2,2,1,176,61,0,0
6,0,1,1,7,67,33,0,0
1,25,15,16,1,565,8,3,54
5,0,7,7,1,11,20,3,60
6,0,0,0,0,0,1,0,0
6,8,6,7,15,298,73,0,0
5,0,5,4,1,2,12,4,60
6,3,3,1,8,289,18,0,0
6,1,4,4,5,15,3,0,0
1,0,1,0,2,272,13,3,54
6,0,1,1,0,0,10,0,0
5,0,2,1,0,1,8,4,50
6,13,14,13,1,11,37,0,0
6,8,8,9,15,371,76,0,0
6,0,0,1,0,10,14,0,0
6,1,1,1,6,24,26,0,0
6,0,1,0,0,8,8,0,0
6,0,2,0,4,8,3,0,0
6,1,2,2,8,241,55,0,0
6,0,3,3,7,66,28,0,0
1,0,1,0,2,272,13,3,52
6,1,1,1,1,10,9,0,0
6,0,0,0,0,2,1,0,0
0,0,1,1,0,0,2,3,55
0,1,1,0,0,12,18,5,62
6,0,3,3,7,60,22,0,0
5,0,5,4,1,2,12,3,41
6,0,0,0,0,0,1,0,0
6,4,4,4,13,370,59,0,0
2,0,1,1,0,11,5,2,56
3,0,0,0,0,2,7,3,41
4,0,0,0,0,7,2,3,38
6,0,4,4,0,8,7,0,0
6,0,3,3,6,7,4,0,0
5,0,2,1,0,1,8,4,39
6,2,37,37,11,50,34,0,0
3,0,0,0,0,2,5,3,42
6,1,1,0,0,2,19,0,0
6,0,2,2,7,66,21,0,0
6,0,1,0,1,10,7,0,0
3,0,0,0,0,2,7,3,40
5,0,2,1,0,1,8,3,44
1,0,1,0,2,272,13,4,53
6,0,0,0,0,14,10,0,0
3,0,0,0,0,2,5,3,52
0,1,0,0,0,5,17,3,44
6,0,0,0,0,12,19,0,0
4,0,0,0,0,3,5,3,39
3,0,0,0,0,2,7,3,40
5,0,6,5,1,2,12,5,64
6,0,2,2,7,68,21,0,0
6,0,1,0,1,10,10,0,0
3,0,0,0,0,2,7,3,39
6,1,2,1,1,111,34,0,0
3,0,0,0,0,2,7,3,41
4,0,0,0,0,4,2,4,48
0,1,0,0,0,1,17,3,56
3,0,0,0,0,2,7,3,39
4,0,0,0,0,11,14,3,33
6,0,0,0,1,185,15,0,0
6,2,3,3,3,14,11,0,0
6,2,11,9,8,286,23,0,0
5,0,5,4,1,2,12,3,36
6,1,33,33,11,156,36,0,0
6,0,1,1,7,59,31,0,0
6,0,14,17,7,92,27,0,0
3,0,0,0,0,2,7,5,40
6,0,1,0,2,11,6,0,0
6,0,0,0,0,0,0,0,0
0,0,1,1,0,11,31,3,56
3,0,0,0,0,2,7,3,40
6,0,0,0,0,13,2,0,0
6,0,0,0,1,186,16,0,0
6,0,0,0,0,4,1,0,0
6,0,1,1,0,0,11,0,0
6,0,0,0,3,358,52,0,0
3,0,0,0,0,2,7,3,56
6,0,2,0,2,87,28,0,0
6,1,3,1,3,43,22,0,0
6,0,0,0,0,8,5,0,0
6,0,0,0,0,78,20,0,0
3,0,0,0,0,2,7,5,41
6,0,1,1,1,2,37,0,0
2,0,0,0,0,4,19,3,55
5,0,5,4,1,2,12,3,50
1,0,1,0,2,272,13,5,55
0,0,0,0,0,15,22,3,53
2,0,1,0,0,4,20,2,56
6,1,33,33,11,156,36,0,0
6,1,1,0,2,284,17,0,0
5,0,2,1,0,1,8,4,35
3,0,0,0,0,2,7,3,40
1,0,1,0,2,272,13,3,52
3,0,0,0,0,2,5,3,41
3,0,0,0,0,2,7,4,41
6,8,8,9,15,371,76,0,0
6,0,0,0,0,2,0,0,0
4,0,0,0,0,0,0,3,49
0,0,0,0,0,6,18,3,56
6,0,0,0,0,0,0,0,0
3,0,0,0,0,2,7,3,41
6,0,1,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0
1,0,0,0,0,1,1,3,56
1,0,1,1,0,3,4,2,59
6,9,26,24,11,293,28,0,0
2,0,1,1,1,163,24,3,62
0,0,0,0,0,3,0,3,58
0,0,0,0,0,3,10,3,59
3,0,0,0,0,2,7,3,56
6,0,4,4,5,303,55,0,0
1,0,6,4,8,278,20,3,50
1,0,15,13,12,468,18,3,57
3,0,0,0,0,2,5,4,42
2,0,0,0,0,0,17,4,59
5,0,5,4,1,2,12,6,39
2,0,0,0,0,12,19,3,57
6,0,3,3,3,34,17,0,0
2,0,0,0,0,2,19,3,61
2,0,0,0,0,7,15,3,53
6,0,0,0,0,1,0,0,0
2,0,10,8,8,275,26,3,55
5,0,2,1,0,1,8,4,62
1,0,0,0,0,1,1,3,0
2,0,0,0,0,12,20,3,59
5,0,5,4,1,2,12,3,61
1,0,8,9,0,35,19,2,55
6,3,3,3,1,52,53,0,0
6,0,0,0,0,4,1,0,0
1,0,1,0,2,272,13,4,52
6,0,2,1,1,22,26,0,0
6,0,0,0,1,186,16,0,0
6,0,28,25,18,4,6,0,0
6,0,0,0,0,0,2,0,0
5,0,5,4,1,2,11,3,0
5,0,5,4,1,2,12,3,55
2,0,0,0,0,2,16,3,58
3,0,0,0,0,2,7,4,52
0,0,0,0,0,3,10,5,61
6,0,1,1,7,69,33,0,0
4,0,0,0,0,111,1,3,40
5,0,5,4,1,2,12,3,62
6,0,1,1,4,17,33,0,0
6,0,0,0,0,0,3,0,0
6,0,0,0,2,6,1,0,0
6,0,118,0,1,14,8,0,0
3,0,0,0,0,2,7,3,55
0,0,5,3,0,4,16,3,58
4,0,0,0,0,1,0,3,51
5,0,5,4,1,2,9,3,43
5,0,2,1,0,1,8,3,60
5,0,5,4,1,2,12,3,61
6,1,1,0,6,11,9,0,0
3,0,0,0,0,2,7,3,40
0,0,0,0,0,5,14,3,56
6,8,10,10,0,15,38,0,0
3,0,0,0,0,2,5,3,42
2,0,1,0,0,2,23,3,58
6,8,7,8,15,342,74,0,0
1,0,1,0,2,272,13,4,54
6,0,0,0,0,4,1,0,0
6,1,1,0,0,30,21,0,0
2,0,0,1,0,16,13,3,61
6,2,6,4,8,283,18,0,0
3,0,0,0,0,2,5,3,42
6,0,1,0,0,11,10,0,0
6,0,0,0,0,17,18,0,0
2,2,1,1,1,163,24,3,58
3,0,0,0,0,2,7,3,40
6,0,0,0,0,0,0,0,0
5,0,2,1,0,1,8,3,65
3,0,0,0,0,2,7,3,41
4,0,0,0,0,0,7,3,47
6,0,0,0,0,31,29,0,0
6,0,50,52,28,228,67,0,0
2,1,3,1,0,10,21,4,54
0,1,1,0,0,12,18,4,61
6,0,0,0,0,26,20,0,0
3,0,0,0,0,2,7,3,39
6,0,48,50,28,31,16,0,0
6,0,0,0,0,0,0,0,0
5,0,5,4,1,2,9,3,60
6,0,1,1,0,16,25,0,0
2,0,0,0,0,3,16,3,41
3,0,0,0,0,2,7,3,42
6,0,0,0,0,12,4,0,0
1,0,1,1,1,306,21,3,56
3,0,0,0,0,2,5,3,41
2,0,0,0,0,4,19,3,57
6,0,0,0,1,186,16,0,0
6,0,1,1,4,8,8,0,0
2,0,0,0,0,194,28,3,57
6,0,0,0,1,186,16,0,0
6,0,0,0,0,0,2,0,0
6,0,28,28,5,8,7,0,0
6,0,13,1,7,61,45,0,0
4,0,0,0,0,3,0,4,40
6,0,0,0,0,0,0,0,0
6,6,1,0,2,19,36,0,0
0,0,0,0,0,8,19,3,57
3,0,0,0,0,2,5,3,53
5,0,5,4,1,2,9,3,65
6,0,0,0,0,76,10,0,0
6,0,0,0,0,0,1,0,0
6,0,0,0,0,4,1,0,0
6,0,0,0,0,8,7,0,0
6,0,0,0,0,0,0,0,0
2,0,0,0,0,2,19,3,62
6,1,2,2,8,241,55,0,0
